Date,District,PM2.5,PM10,NO2,SO2
03-12-17,Kolkata,136,230.5,52.5,8.58
04-12-17,Kolkata,127.5,215.33,50.35,7.58
05-12-17,Kolkata,110,198.33,45.38,5.46
06-12-17,Kolkata,153,243.5,53.96,8.75
07-12-17,Kolkata,141,261.75,57.92,9
08-12-17,Kolkata,138,237.5,55.83,8.79
09-12-17,Kolkata,140.5,238.83,57.83,8.77
10-12-17,Kolkata,43,178.67,55.17,8.58
11-12-17,Kolkata,87,167.17,42.42,5.79
12-12-17,Kolkata,45,66.08,27.04,2.08
13-12-17,Kolkata,91,170.5,44.4,6.29
14-12-17,Kolkata,139,223.92,53.46,8.33
15-12-17,Kolkata,147,247.75,53.88,7.96
16-12-17,Kolkata,154,294.5,63.71,10.71
17-12-17,Kolkata,158,273.58,63.38,9.96
18-12-17,Kolkata,106,193.08,52.88,7.08
19-12-17,Kolkata,82,173.42,46.5,6.17
20-12-17,Kolkata,150,254.17,56.83,8.88
21-12-17,Kolkata,107,198.33,50.5,7.85
22-12-17,Kolkata,112,184,44.25,6.75
23-12-17,Kolkata,145,190.25,48.17,7.75
24-12-17,Kolkata,138,236.5,56.5,9.25
25-12-17,Kolkata,152,259.33,52.58,9.63
26-12-17,Kolkata,142,212.08,45.92,6.67
27-12-17,Kolkata,128,208.08,47.38,6.96
28-12-17,Kolkata,133,218.33,54.25,8.29
29-12-17,Kolkata,130,238.92,58,9.29
30-12-17,Kolkata,149,275.67,61.5,10.25
31-12-17,Kolkata,155,241.21,56.48,8.52
01-01-18,Kolkata,151,272.25,60.25,9.5
02-01-18,Kolkata,158,278.92,63.5,12.13
03-01-18,Kolkata,149,247.95,52.67,8.48
04-01-18,Kolkata,161.25,293.71,62.56,11.29
05-01-18,Kolkata,159.75,297.88,64.73,11.33
06-01-18,Kolkata,164.5,286,59.42,10.15
07-01-18,Kolkata,161.25,301.46,68.1,10.88
08-01-18,Kolkata,156,282.33,57.94,8.9
09-01-18,Kolkata,133.25,229.08,51.33,8.2
10-01-18,Kolkata,152.75,276.46,60.22,10.45
11-01-18,Kolkata,158.5,281.96,63.04,9.94
12-01-18,Kolkata,170.5,303,68.5,11.38
13-01-18,Kolkata,152.25,272.63,59.04,9.27
14-01-18,Kolkata,157,276.08,63.65,9.18
15-01-18,Kolkata,167.5,299.9,65.1,10.42
16-01-18,Kolkata,142,249.65,50.75,7.15
17-01-18,Kolkata,165,284.1,60.3,9.99
18-01-18,Kolkata,203,352.77,73.7,12.76
19-01-18,Kolkata,177.25,320.83,68.19,11.35
20-01-18,Kolkata,161.75,292.9,63.99,9.63
21-01-18,Kolkata,174.75,313.04,67.41,10.53
22-01-18,Kolkata,165,283.63,59.86,9.27
23-01-18,Kolkata,136.25,234.83,53.03,8.35
24-01-18,Kolkata,145,258.63,56.3,8.58
25-01-18,Kolkata,133.75,227.1,49.43,7.08
26-01-18,Kolkata,157,261.35,58.31,8.91
27-01-18,Kolkata,153,247.79,60.53,9.64
28-01-18,Kolkata,140.5,212.46,50.8,7.23
29-01-18,Kolkata,165,271.85,62.85,10.7
30-01-18,Kolkata,125,206.71,49.71,7.61
31-01-18,Kolkata,141.5,237.15,56.48,8.93
01-02-18,Kolkata,138.25,241.19,58.58,9.93
02-02-18,Kolkata,148.5,265.08,60.47,11.18
03-02-18,Kolkata,143,256.6,59.33,10.43
04-02-18,Kolkata,135,232.71,55.47,8.32
05-02-18,Kolkata,146,240,57.41,7.86
06-02-18,Kolkata,116,200.17,48.28,6.01
07-02-18,Kolkata,122.25,209.73,54.28,7.5
08-02-18,Kolkata,132,218.04,56.75,9.45
09-02-18,Kolkata,135.75,226.73,53.07,8.1
10-02-18,Kolkata,124,218.88,50.86,7.18
11-02-18,Kolkata,120,209.06,48.17,7.09
12-02-18,Kolkata,107,187.83,44.44,5.52
13-02-18,Kolkata,116.25,209.81,48.81,6.77
14-02-18,Kolkata,130,232.58,56.24,8.92
15-02-18,Kolkata,139.25,240.15,54.31,9.17
16-02-18,Kolkata,124.75,219.79,52.1,8.39
17-02-18,Kolkata,132.5,232.65,49.26,8.68
18-02-18,Kolkata,119,215.67,47.17,7.68
19-02-18,Kolkata,132.25,238.94,51.27,8.86
20-02-18,Kolkata,110.25,198.69,44.42,6.16
21-02-18,Kolkata,115,212.06,47.66,7.64
22-02-18,Kolkata,104.5,195.17,43.2,6.18
23-02-18,Kolkata,102.75,190.23,45.56,5.46
24-02-18,Kolkata,92.75,174.06,42.34,4.84
25-02-18,Kolkata,87.5,161.15,39.85,4.41
26-02-18,Kolkata,84.5,148.44,40.55,4.43
27-02-18,Kolkata,74,130.85,36.88,3.68
28-02-18,Kolkata,77.25,137.83,40.07,4.92
01-03-18,Kolkata,83.25,145.35,37.97,6.16
02-03-18,Kolkata,68.75,122.73,34.83,4.58
03-03-18,Kolkata,81,137.58,40.04,3.83
04-03-18,Kolkata,74,142.13,38.52,3.65
05-03-18,Kolkata,72,134.42,41.75,4.33
06-03-18,Kolkata,65,104.08,32.63,3.38
07-03-18,Kolkata,76,151.42,39.21,4.83
08-03-18,Kolkata,77,159,42.19,6.13
09-03-18,Kolkata,80,141.83,38.25,4.67
10-03-18,Kolkata,85,163.83,42.75,5.63
11-03-18,Kolkata,81,158.25,43.63,5.54
12-03-18,Kolkata,88,178.58,42.21,6.58
13-03-18,Kolkata,68,140,34.46,3.92
14-03-18,Kolkata,76,137.67,36.77,5.08
15-03-18,Kolkata,71,151.83,40.46,5.04
16-03-18,Kolkata,82,156.5,40.63,5.17
17-03-18,Kolkata,72,131,34.04,3.75
18-03-18,Kolkata,68,143.92,37.96,4.42
19-03-18,Kolkata,74,129.83,34.33,3.71
20-03-18,Kolkata,78,147.42,35.21,3.92
21-03-18,Kolkata,82.09,161.91,48.97,5.91
22-03-18,Kolkata,69.21,137.51,40.58,5.37
23-03-18,Kolkata,62.58,131.94,43.18,6.25
24-03-18,Kolkata,50.54,118.04,36.04,4.99
25-03-18,Kolkata,48.2,103.61,32.27,3.56
26-03-18,Kolkata,53.24,106.38,31.99,4.11
27-03-18,Kolkata,49.54,107.77,34.47,4.68
28-03-18,Kolkata,68.82,125.82,37.01,5.16
29-03-18,Kolkata,64.88,126.31,37.49,4.72
30-03-18,Kolkata,44.86,119.93,36.55,5.5
31-03-18,Kolkata,49.19,123.01,32.08,5.21
01-04-18,Kolkata,43.11,99.3,29.08,3.75
02-04-18,Kolkata,46.75,115.68,38.26,4.61
03-04-18,Kolkata,43.7,100.71,31.42,3.82
04-04-18,Kolkata,53.9,107.47,45,4.96
05-04-18,Kolkata,47.52,118.25,38.74,5.29
06-04-18,Kolkata,37.94,92.29,34.31,4.9
07-04-18,Kolkata,41.99,104.4,34.86,5.59
08-04-18,Kolkata,40.23,97.5,31.78,6.05
09-04-18,Kolkata,37.03,81.71,31.95,3.22
10-04-18,Kolkata,42.34,87.7,34.05,5.44
11-04-18,Kolkata,42.09,101.17,36.87,4.67
12-04-18,Kolkata,37.8,80.67,36.99,5.97
13-04-18,Kolkata,37.45,72.82,31.92,7.99
14-04-18,Kolkata,32.79,86.96,35.26,6.77
15-04-18,Kolkata,29.83,67.76,31.19,3.83
16-04-18,Kolkata,31.88,67.15,34.35,5.56
17-04-18,Kolkata,35.04,81.78,34.5,7.73
18-04-18,Kolkata,31.87,66.11,31.42,4.58
19-04-18,Kolkata,39.89,75.05,30.89,3.1
20-04-18,Kolkata,29.18,64.65,32.48,4.13
21-04-18,Kolkata,29.29,61.86,32.44,3.38
22-04-18,Kolkata,26.65,63.53,28.87,3.87
23-04-18,Kolkata,36.42,79.02,31.53,3.68
24-04-18,Kolkata,28.7,59.11,33,3.16
25-04-18,Kolkata,39.66,101.32,37.24,4.24
26-04-18,Kolkata,43.34,93.53,35.22,6.34
27-04-18,Kolkata,34.26,75.33,30.91,4.2
28-04-18,Kolkata,32.02,89.05,33.89,3.88
29-04-18,Kolkata,32.78,66.59,33.41,3.81
30-04-18,Kolkata,37.14,95.69,37.82,6.64
01-05-18,Kolkata,27.65,75.09,29.44,3.57
02-05-18,Kolkata,28.02,57.37,31.16,2.76
03-05-18,Kolkata,33.12,77.69,33.34,4.82
04-05-18,Kolkata,30.31,69.6,35.49,4.42
05-05-18,Kolkata,23.98,68.63,34.86,5.1
06-05-18,Kolkata,28.44,60.64,30.91,4.64
07-05-18,Kolkata,30.76,70.28,30.79,3.84
08-05-18,Kolkata,23.69,57.37,28.09,2.65
09-05-18,Kolkata,31.78,66.53,32.19,3.18
10-05-18,Kolkata,24.87,64.15,32.69,2.85
11-05-18,Kolkata,23.49,54.99,30.31,2.39
12-05-18,Kolkata,26.48,54.06,31.17,2.49
13-05-18,Kolkata,27.09,68.07,35.92,4.49
14-05-18,Kolkata,25.36,62.79,31.42,3.59
15-05-18,Kolkata,19.29,46.95,28.98,2.74
16-05-18,Kolkata,46.36,90.87,41.76,4.89
17-05-18,Kolkata,29.43,60.39,31.87,3.4
18-05-18,Kolkata,24.26,41.3,30.44,2.39
19-05-18,Kolkata,33.82,71.17,35.61,5.98
20-05-18,Kolkata,46.08,61.46,37.07,3.14
21-05-18,Kolkata,33.58,67.23,32.33,3.44
22-05-18,Kolkata,32.71,78.51,30.26,4.31
23-05-18,Kolkata,29.23,74.5,32.45,5.65
24-05-18,Kolkata,28.06,57.89,30.66,5.25
25-05-18,Kolkata,23.96,60.66,34.69,4.34
26-05-18,Kolkata,21.83,64.82,29.06,3.45
27-05-18,Kolkata,18.86,51.42,29.04,3.94
28-05-18,Kolkata,22.11,49.12,27.65,2.57
29-05-18,Kolkata,20.35,47.3,26.3,2.8
30-05-18,Kolkata,26.22,61.99,31.94,3.13
31-05-18,Kolkata,23.12,49.52,30.67,2.98
01-06-18,Kolkata,28.45,68.34,32.44,3.92
02-06-18,Kolkata,32.08,73.3,34.44,3.52
03-06-18,Kolkata,21.01,43.48,34.88,2.15
04-06-18,Kolkata,30.75,58.95,32.29,3.24
05-06-18,Kolkata,28.2,59.66,27.83,2.59
06-06-18,Kolkata,30.35,64.91,34.33,3.43
07-06-18,Kolkata,29.41,59.47,31.4,2.95
08-06-18,Kolkata,28.83,63.73,32.3,2.85
09-06-18,Kolkata,27.95,60.44,31.2,2.48
10-06-18,Kolkata,23.32,42.04,29.39,2.03
11-06-18,Kolkata,30.89,52.7,37.3,2.24
12-06-18,Kolkata,31.83,47.98,32.08,2.12
13-06-18,Kolkata,35.57,58.71,36.03,2.94
14-06-18,Kolkata,25.88,42.44,29.15,2.12
15-06-18,Kolkata,39.09,69.84,33.12,3.47
16-06-18,Kolkata,48.86,87.31,36.58,4.46
17-06-18,Kolkata,48.63,109.42,36.41,5.96
18-06-18,Kolkata,50.65,113.14,33.65,4.71
19-06-18,Kolkata,48.84,86,34.59,2.4
20-06-18,Kolkata,51.45,104.14,35.76,3.87
21-06-18,Kolkata,40.45,88.83,31.79,3.7
22-06-18,Kolkata,29.74,48.81,31.44,3.26
23-06-18,Kolkata,35.01,82.12,36.06,4.78
24-06-18,Kolkata,31.78,72.49,30.67,3.48
25-06-18,Kolkata,29.61,59.81,29.05,2.78
26-06-18,Kolkata,28.78,52.72,28.87,2.32
27-06-18,Kolkata,28.27,43.77,30.02,1.84
28-06-18,Kolkata,37.59,55.85,32.22,3.04
29-06-18,Kolkata,24.36,56.02,31.77,3.24
30-06-18,Kolkata,25.49,50.1,27.52,2.83
01-07-18,Kolkata,25.64,49.03,27.39,3.15
02-07-18,Kolkata,31.72,54.68,26.35,3.39
03-07-18,Kolkata,27.59,58.67,27.91,4.7
04-07-18,Kolkata,31.43,61.62,29.21,4.73
05-07-18,Kolkata,34.45,56.01,29.28,2.57
06-07-18,Kolkata,36.52,58.54,31.01,3.16
07-07-18,Kolkata,46.28,63.04,34.79,3.74
08-07-18,Kolkata,41.66,78.76,37.48,4.12
09-07-18,Kolkata,22.82,44.28,27.18,2.26
10-07-18,Kolkata,19.89,47.6,24.91,2.07
11-07-18,Kolkata,23.73,42.16,30.56,2.08
12-07-18,Kolkata,24.83,37.3,27.8,1.84
13-07-18,Kolkata,24.75,49.16,31.34,3.34
14-07-18,Kolkata,27.41,51.77,28.81,2.66
15-07-18,Kolkata,27.73,53.27,32.14,2.69
16-07-18,Kolkata,18.72,39.61,25.66,1.83
17-07-18,Kolkata,15.67,35.98,24.16,1.77
18-07-18,Kolkata,18.96,41.04,27.19,2.19
19-07-18,Kolkata,27.34,53.62,31.99,3.4
20-07-18,Kolkata,19.94,43.27,30.23,2.09
21-07-18,Kolkata,27.49,50.97,30.53,2.62
22-07-18,Kolkata,19.17,39,26.7,2.49
23-07-18,Kolkata,12.67,28.42,22.2,1.93
24-07-18,Kolkata,16.56,30.78,23.83,1.88
25-07-18,Kolkata,28.2,42.87,28,2.11
26-07-18,Kolkata,29.35,45.35,29.74,2.43
27-07-18,Kolkata,31.07,48.58,31.47,2.47
28-07-18,Kolkata,30.75,49.5,31.33,2.73
29-07-18,Kolkata,28.19,47.39,31.91,2.89
30-07-18,Kolkata,36.2,50.18,29.26,2.31
31-07-18,Kolkata,34.23,51.92,30.37,3.01
01-08-18,Kolkata,32.42,55.83,35.9,3.06
02-08-18,Kolkata,38.09,52.39,33.84,2.72
03-08-18,Kolkata,31.74,53.86,33.19,3.28
04-08-18,Kolkata,33.3,56.26,29.29,2.92
05-08-18,Kolkata,39.06,61.71,32.28,3.19
06-08-18,Kolkata,37.91,56.72,28.22,3.02
07-08-18,Kolkata,29.37,40.83,28.59,1.96
08-08-18,Kolkata,27.22,48.14,29.26,2.47
09-08-18,Kolkata,21.33,39.03,26.15,1.97
10-08-18,Kolkata,25.99,52.99,30.86,2.82
11-08-18,Kolkata,25.67,56.69,32.99,3.22
12-08-18,Kolkata,26.38,46.91,28.81,2.17
13-08-18,Kolkata,27.83,54.25,31.14,3.03
14-08-18,Kolkata,20.29,42.2,27.05,2.21
15-08-18,Kolkata,28.2,46.7,28.49,2.47
16-08-18,Kolkata,24.04,51.48,29.24,2.9
17-08-18,Kolkata,15.45,38.52,24.15,2.15
18-08-18,Kolkata,22.12,37.13,31.38,1.96
19-08-18,Kolkata,21.81,44.72,28.35,2.37
20-08-18,Kolkata,27.37,56.15,31.44,2.7
21-08-18,Kolkata,25.66,42.12,25.36,1.96
22-08-18,Kolkata,19.35,35.35,28.44,2.01
23-08-18,Kolkata,22.65,42.94,29.26,2.24
24-08-18,Kolkata,30.95,48.85,29.56,2.48
25-08-18,Kolkata,31.74,53.71,31.29,2.96
26-08-18,Kolkata,33.51,62.61,33.3,3.38
27-08-18,Kolkata,21.28,44.44,27.73,2.15
28-08-18,Kolkata,16.35,40.01,23.58,1.98
29-08-18,Kolkata,23.84,45.8,27.1,2.45
30-08-18,Kolkata,16.24,39.88,26.51,1.84
31-08-18,Kolkata,19.81,32.27,26.09,1.96
01-09-18,Kolkata,36.88,68.19,33.64,3.2
02-09-18,Kolkata,32.59,56.16,31.49,2.55
03-09-18,Kolkata,21.05,44.47,28.45,2.28
04-09-18,Kolkata,23.37,35.98,26.83,1.9
05-09-18,Kolkata,40.84,76.42,35.24,4.77
06-09-18,Kolkata,51.52,81.85,34.38,3.77
07-09-18,Kolkata,22.37,36.48,25.78,1.97
08-09-18,Kolkata,15.63,32.99,23.7,1.88
09-09-18,Kolkata,23.25,42.44,27.7,1.98
10-09-18,Kolkata,25.88,53.81,28.89,2.64
11-09-18,Kolkata,24.61,57.42,25.93,3
12-09-18,Kolkata,29.97,44.18,27.76,2.96
13-09-18,Kolkata,39.79,56,31.67,3.09
14-09-18,Kolkata,49.94,93.29,35.43,4.95
15-09-18,Kolkata,49.92,72.04,32.33,4.29
16-09-18,Kolkata,55.98,93.88,38.93,4.58
17-09-18,Kolkata,54.94,77.14,34.79,3.55
18-09-18,Kolkata,47.46,68.05,31.06,2.45
19-09-18,Kolkata,60.13,84.02,32.46,3.62
20-09-18,Kolkata,52.38,94.38,36.15,4.06
21-09-18,Kolkata,44.98,63.77,31.79,3.13
22-09-18,Kolkata,16.51,32.57,23.24,1.94
23-09-18,Kolkata,16.43,28.53,23.78,1.98
24-09-18,Kolkata,24.02,48.04,29.18,3.07
25-09-18,Kolkata,25.81,55.5,26.55,3.12
26-09-18,Kolkata,28.37,44.63,28.34,2.69
27-09-18,Kolkata,36.55,59.17,31.97,3.02
28-09-18,Kolkata,53.58,83.68,34.99,3.91
29-09-18,Kolkata,52.15,76.07,37.79,3.34
30-09-18,Kolkata,50.65,81.09,39.1,4.38
01-10-18,Kolkata,52.78,72.07,36.4,3.67
02-10-18,Kolkata,55.91,71,32.18,2.81
03-10-18,Kolkata,50.2,84.17,38.15,4.37
04-10-18,Kolkata,62.89,94.38,35.1,4.85
05-10-18,Kolkata,72.18,109.74,42,5.97
06-10-18,Kolkata,67.85,119.71,37.03,5.89
07-10-18,Kolkata,76.88,127.12,39.99,5.81
08-10-18,Kolkata,87.4,123.85,39.93,4.89
09-10-18,Kolkata,70.91,123.99,35.21,5.8
10-10-18,Kolkata,72.14,116.49,45.97,6.23
11-10-18,Kolkata,46.68,80.37,33.73,3.54
12-10-18,Kolkata,16.1,42.96,27.65,2.43
13-10-18,Kolkata,23.99,59.65,28.84,2.53
14-10-18,Kolkata,28.14,43.39,25.26,2.42
15-10-18,Kolkata,30.6,54.16,28.53,2.9
16-10-18,Kolkata,59.84,104.02,36.65,5.35
17-10-18,Kolkata,78.69,147.5,46.94,8.68
18-10-18,Kolkata,108.12,196.6,56.44,11.72
19-10-18,Kolkata,115.14,205.8,63.84,12.61
20-10-18,Kolkata,115.06,193.21,58.66,14.5
21-10-18,Kolkata,102.51,165.99,49.81,8.51
22-10-18,Kolkata,79.52,133.45,40.32,7.08
23-10-18,Kolkata,73.41,104.41,36.6,4.03
24-10-18,Kolkata,85.29,130.78,45.38,6.28
25-10-18,Kolkata,81.79,143.38,47.52,5.38
26-10-18,Kolkata,79.84,132.35,44.73,5.7
27-10-18,Kolkata,85.86,139.18,49.28,5.77
28-10-18,Kolkata,99.29,180.47,54.02,7.32
29-10-18,Kolkata,87.01,161.71,47.89,5.75
30-10-18,Kolkata,55.64,90.7,34.22,3.9
31-10-18,Kolkata,30.18,49.46,29.88,2.64
01-11-18,Kolkata,22.5,43.2,28.49,2.29
02-11-18,Kolkata,27.53,51.52,31.51,3.07
03-11-18,Kolkata,38.62,74.41,35.44,3.94
04-11-18,Kolkata,49.85,89.61,39.52,4.59
05-11-18,Kolkata,54.58,98.19,42.71,4.48
06-11-18,Kolkata,36.76,67,37.14,5.1
07-11-18,Kolkata,44.84,79.27,45.59,8.36
08-11-18,Kolkata,170.83,199.45,50.91,9.74
09-11-18,Kolkata,268.45,288.31,65.67,12.85
10-11-18,Kolkata,169.65,241.37,61.54,13.14
11-11-18,Kolkata,165.6,210.79,57.48,9.85
12-11-18,Kolkata,119.82,197.64,52.03,10.42
13-11-18,Kolkata,112.14,166.13,37.88,6.79
14-11-18,Kolkata,133.85,178.03,36.76,7.04
15-11-18,Kolkata,138.92,209.5,52.74,9.66
16-11-18,Kolkata,153.83,221.02,57.46,9.72
17-11-18,Kolkata,146.11,205.45,57.05,12.67
18-11-18,Kolkata,117.3,201.41,61.64,13.95
19-11-18,Kolkata,134.75,206.48,59.43,9.84
20-11-18,Kolkata,122.57,173.53,45.56,4.96
21-11-18,Kolkata,144.03,208.07,55.01,8.48
22-11-18,Kolkata,149.62,197.7,52.77,9.33
23-11-18,Kolkata,149.14,212.84,46.77,7.5
24-11-18,Kolkata,171.18,266.62,58.42,11.22
25-11-18,Kolkata,170.85,253.61,56.81,11.07
26-11-18,Kolkata,199.51,298.48,59.3,12.33
27-11-18,Kolkata,177.03,256.56,56.74,8.76
28-11-18,Kolkata,132.46,221.01,53.83,8.56
29-11-18,Kolkata,115.53,199.97,50.64,7.75
30-11-18,Kolkata,99.01,182.23,44.08,6.54
01-12-18,Kolkata,93.35,158.29,43.49,5.93
02-12-18,Kolkata,129.43,219.84,55.55,10.11
03-12-18,Kolkata,154.12,233.84,62.55,12.15
04-12-18,Kolkata,146.83,235.26,51.49,7.86
05-12-18,Kolkata,152.3,233.49,59.79,8.11
06-12-18,Kolkata,190.96,273.31,58.71,11.88
07-12-18,Kolkata,198.72,263.98,78.72,12.61
08-12-18,Kolkata,198.63,290.22,65.1,11.44
09-12-18,Kolkata,218.37,295.88,73.62,13.66
10-12-18,Kolkata,219.61,298.85,70.84,11.28
11-12-18,Kolkata,196.25,299.03,69.88,8.71
12-12-18,Kolkata,182.36,269.21,59.16,9.99
13-12-18,Kolkata,167.77,257.25,59.13,10.04
14-12-18,Kolkata,160.27,242.47,61.92,11.03
15-12-18,Kolkata,120.07,182.25,53.48,9.89
16-12-18,Kolkata,128.4,201.94,55.37,9.7
17-12-18,Kolkata,130.17,231.08,59.04,13.63
18-12-18,Kolkata,112.77,174.16,47.35,8.04
19-12-18,Kolkata,83.41,128.37,36.76,5
20-12-18,Kolkata,61.5,104.84,42.22,3.84
21-12-18,Kolkata,91.33,152.34,50.17,7.26
22-12-18,Kolkata,161.98,236.28,51.06,9.12
23-12-18,Kolkata,188.71,303.02,65.92,11.69
24-12-18,Kolkata,194.21,279.09,67.36,11.37
25-12-18,Kolkata,181.62,254.52,64.42,9.48
26-12-18,Kolkata,178.78,297.6,69.15,11.69
27-12-18,Kolkata,206.71,301.6,78.08,12.07
28-12-18,Kolkata,208.5,291.3,84.5,11.64
29-12-18,Kolkata,213.05,315.71,92.71,14.26
30-12-18,Kolkata,193.98,282.99,81.99,11.2
31-12-18,Kolkata,203.49,294.05,82.72,13.18
01-01-19,Kolkata,173.59,247.49,65.48,10.94
02-01-19,Kolkata,207.71,289.91,75.93,12.62
03-01-19,Kolkata,180.35,249.39,75.18,10.7
04-01-19,Kolkata,174.77,263.63,83.74,12.62
05-01-19,Kolkata,244.18,367.23,102.1,18.75
06-01-19,Kolkata,222.4,313.17,87.77,12.96
07-01-19,Kolkata,188.12,298.93,79.82,13.47
08-01-19,Kolkata,159.19,228.95,69.66,10.06
09-01-19,Kolkata,153.96,225.23,80.74,12.35
10-01-19,Kolkata,153.79,225.63,62.97,11.09
11-01-19,Kolkata,184.21,262.69,66.44,11.53
12-01-19,Kolkata,199.55,254.97,75.56,10.81
13-01-19,Kolkata,207.64,270.83,71.39,12.81
14-01-19,Kolkata,215.91,294.88,73.9,13.75
15-01-19,Kolkata,213.26,257.36,66.24,10.53
16-01-19,Kolkata,236.44,322.99,89.74,16.73
17-01-19,Kolkata,163.07,247.3,68.15,11.98
18-01-19,Kolkata,156.63,223.82,66.38,13.95
19-01-19,Kolkata,188.86,270.06,70.96,14.74
20-01-19,Kolkata,236.97,357.87,80.07,16.41
21-01-19,Kolkata,221,331.05,73.06,14.8
22-01-19,Kolkata,208.08,270.16,61.18,11.38
23-01-19,Kolkata,216.59,324.31,69.79,12.9
24-01-19,Kolkata,260.71,316.98,83.08,13.61
25-01-19,Kolkata,200.17,254.95,63.98,9
26-01-19,Kolkata,176.06,278.66,79.73,11.38
27-01-19,Kolkata,143.98,252.38,73.24,11.7
28-01-19,Kolkata,120.22,212.74,63.42,9.79
29-01-19,Kolkata,124.3,203.68,67.66,10.87
30-01-19,Kolkata,109.52,175.96,60.15,9.96
31-01-19,Kolkata,118.56,199.07,61.37,7.83
01-02-19,Kolkata,118.25,214.06,72.66,11.35
02-02-19,Kolkata,154.32,252.08,69.91,12.5
03-02-19,Kolkata,203.21,259.84,70.93,11.36
04-02-19,Kolkata,162.42,246.99,67.76,11.26
05-02-19,Kolkata,156.69,232.13,68.51,11.1
06-02-19,Kolkata,158.7,258.61,78.32,13.8
07-02-19,Kolkata,156.24,236.1,69.48,12.41
08-02-19,Kolkata,169.46,246.77,82.88,12.28
09-02-19,Kolkata,161.67,235.55,72.91,11.82
10-02-19,Kolkata,133.05,216.51,62.53,9.99
11-02-19,Kolkata,98.94,162.91,52.37,7.95
12-02-19,Kolkata,69.78,151.32,55.99,7.5
13-02-19,Kolkata,105.78,182.33,67.31,9.72
14-02-19,Kolkata,130.91,200.17,64.42,9.95
15-02-19,Kolkata,161.65,257.76,83.67,14.57
16-02-19,Kolkata,166.46,240.12,85.44,13.11
17-02-19,Kolkata,154.68,215.84,76.13,12.6
18-02-19,Kolkata,97.14,164.29,66.62,10.15
19-02-19,Kolkata,98.93,154.7,61.61,8.31
20-02-19,Kolkata,132.51,204.26,76.3,10.19
21-02-19,Kolkata,119.92,169.73,61.4,10.21
22-02-19,Kolkata,113.51,172.31,62.42,9.62
23-02-19,Kolkata,134.17,195.47,63.01,10.56
24-02-19,Kolkata,98.71,168.07,57.2,10.97
25-02-19,Kolkata,117.36,171.31,63.59,8.37
26-02-19,Kolkata,89.7,137.78,48.33,6.79
27-02-19,Kolkata,61.28,83.4,47.83,4.22
28-02-19,Kolkata,47.17,76.97,42.53,3.85
01-03-19,Kolkata,31.95,46.87,36,2.36
02-03-19,Kolkata,57.16,98.06,48.99,4.73
03-03-19,Kolkata,71.4,134.59,56.99,6.82
04-03-19,Kolkata,85.74,155.16,64.22,7.4
05-03-19,Kolkata,105.82,159.89,63.81,9.01
06-03-19,Kolkata,75.3,114.21,44.02,4.33
07-03-19,Kolkata,63.45,117.27,42.93,4.98
08-03-19,Kolkata,92.56,162.23,53.84,6.84
09-03-19,Kolkata,77.34,135.14,53.62,6.88
10-03-19,Kolkata,84.26,163.28,60.12,11.14
11-03-19,Kolkata,94.62,161.91,54.41,6.81
12-03-19,Kolkata,62.97,109.49,34.66,3.01
13-03-19,Kolkata,81.93,149.22,45.12,6.46
14-03-19,Kolkata,87.09,141.08,42.67,8.46
15-03-19,Kolkata,79.07,121.34,44.43,5.62
16-03-19,Kolkata,87.38,159.25,49.88,8.05
17-03-19,Kolkata,73.28,119.44,49.92,6.56
18-03-19,Kolkata,58.69,105.96,46.8,6.06
19-03-19,Kolkata,61.27,99.56,39.68,4.79
20-03-19,Kolkata,61.11,109.45,50.12,5.37
21-03-19,Kolkata,68.46,130.1,49.84,8.39
22-03-19,Kolkata,69.07,134.81,48.43,7.91
23-03-19,Kolkata,52.11,85.13,30.8,4.53
24-03-19,Kolkata,51.94,90.89,39.05,4.75
25-03-19,Kolkata,77.68,126.96,60,7.9
26-03-19,Kolkata,72.8,110.14,57.53,6.15
27-03-19,Kolkata,86.09,150.29,59.06,7.94
28-03-19,Kolkata,70.41,143.56,42.74,5.2
29-03-19,Kolkata,61.4,100.15,47.1,7.82
30-03-19,Kolkata,60.74,108.38,42.42,5.15
31-03-19,Kolkata,47.96,96.26,36.1,4.37
01-04-19,Kolkata,51.06,96.21,34.32,4.03
02-04-19,Kolkata,43.64,76.42,30.37,3.04
03-04-19,Kolkata,29.19,57.64,29.71,1.96
04-04-19,Kolkata,48.54,92.58,32.04,4.09
05-04-19,Kolkata,41.48,82.99,23.19,2.11
06-04-19,Kolkata,42.46,83.18,36.05,8.01
07-04-19,Kolkata,44.42,91,40.87,8.72
08-04-19,Kolkata,31.74,59.57,34.45,7.07
09-04-19,Kolkata,36.52,84.99,43.43,9.63
10-04-19,Kolkata,30.95,79.36,43.98,8.53
11-04-19,Kolkata,32.27,68.43,40.17,7.13
12-04-19,Kolkata,30.78,70.36,39.89,7.74
13-04-19,Kolkata,30.9,60.94,37.02,6.77
14-04-19,Kolkata,33.51,72.99,35.16,6.57
15-04-19,Kolkata,36.54,71.48,35.9,7.69
16-04-19,Kolkata,32.49,63.09,31.73,6.3
17-04-19,Kolkata,32.41,74.06,35.5,7.63
18-04-19,Kolkata,44.06,76.77,36.75,7.86
19-04-19,Kolkata,57.04,110.07,40.8,9.67
20-04-19,Kolkata,64.32,125.99,44.51,11.1
21-04-19,Kolkata,57.92,101.3,42.85,11.71
22-04-19,Kolkata,45.18,94.71,38.53,10.29
